_id,name,affiliations,title,addresses
82b40135-a5f9-4eb0-97fa-435cdd4be5c7,"Chin, Keith B.",['JPL'],Energy Storage Technologies for Small Satellite Applications,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
cc133928-691b-4883-8ba5-a28fb3274384,"Chin, Theodore M.",['Caltech'],Biosensors Show the Pharmacokinetics of S-Ketamine in the Endoplasmic Reticulum,"['CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA']"
086db385-570e-4cbe-a8df-e4fe67b5b6cf,"Chin, T. Mike",['JPL'],KALREFA Kalman filter and time series approach to the International Terrestrial Reference Frame realization,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA']"
54f2564b-66e6-4d4d-af02-d349129be257,"Chin, Keith",['JPL'],Enhanced stratospheric water vapor over the summertime continental United States and the role of overshooting convection,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']"
23084e94-bcfe-452d-9358-a2d0f4b43343,"Chin, T. M.",['JPL'],Three-Corner Hat for the assessment of the uncertainty of non-linear residuals of space-geodetic time series in the context of terrestrial reference frame analysis,"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
d11ee1d9-105c-44b6-aff3-ba63d8eb8fa3,"Chin, Toshio",['JPL'],Relationship between SST gradients and upwelling off Peru and Chile: model/satellite data analysis,"['CALTECH, Jet Prop Lab, Pasadena, CA USA']"
88ec37bb-9b5c-4e4e-877c-0d9ea988581e,"Chin, Toshio Mike",['JPL'],"A long-term record of blended satellite and in situ sea-surface temperature for climate monitoring, modeling and environmental studies","['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
4442c155-eb0e-4774-a532-e9f4b818e194,"Tosca, Mika G.","['Caltech', 'JPL']",Attributing Accelerated Summertime Warming in the Southeast United States to Recent Reductions in Aerosol Burden: Indications from Vertically-Resolved Observations,"['CALTECH, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
461a2b90-be91-4bcb-8a37-819668831757,"Tosca, M. G.",['JPL'],The influence of daily meteorology on boreal fire emissions and regional trace gas variability,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA']"
2a5aea6e-a217-4222-baca-b0da435b1241,"Garay, Michael",['JPL'],Attributing Accelerated Summertime Warming in the Southeast United States to Recent Reductions in Aerosol Burden: Indications from Vertically-Resolved Observations,"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
cfbb97ca-bbbf-4d2e-93d4-551fb4c6e745,"Garay, Michael J.",['JPL'],Size-resolved particulate matter concentrations derived from 4.4 km-resolution size-fractionated Multi-angle Imaging SpectroRadiometer (MISR) aerosol optical depth over Southern California,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'NASA, Jet Prop Lab, CALTECH, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, MS 233-200,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
54a91aa8-1802-4b87-9bac-f5415297028a,"Garay, M. J.",['JPL'],Improving satellite-retrieved aerosol microphysical properties using GOCART data,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']"
4660bfec-8407-49e5-9936-8ba3fb9b9c58,"Koo, Sukmo",['Caltech'],Quantitative analysis of a III-V tapered horn-shaped metal-clad nano-cavity as an on-chip light source,"['CALTECH, Moore Lab, Dept Med Engn, Pasadena, CA 91125 USA', 'CALTECH, Dept Med Engn, Pasadena, CA 91125 USA', 'CALTECH, Div Engn & Appl Sci, Med Engn, Pasadena, CA 91125 USA', 'CALTECH, Dept Med Engn, Moore Lab, Pasadena, CA 91125 USA']"
4743bf1b-cb92-4c0f-b371-341acb908640,"Koo, Daniel E. S.",['Caltech'],Evolutionarily conserved role for SoxC genes in neural crest specification and neuronal differentiation,"['CALTECH, Div Biol, Pasadena, CA 91125 USA', 'CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA']"
6539360c-c3f5-4968-a6a6-8e3818ce2528,"Asimow, P. D.",['Caltech'],Phosphorus zoning as a recorder of crystal growth kinetics: application to second-generation olivine in mantle xenoliths from the Cima Volcanic Field,"['CALTECH, Div Geol & Planetary Sci 252 21, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd M-C170-25, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA']"
e206a35c-dfb5-4d96-8d57-657dcdc06ca6,"Asimow, Paul D.",['Caltech'],An Andean-type arc system in Rodinia constrained by the Neoproterozoic Shimian ophiolite in South China,"['CALTECH, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd,M-C170-25, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci 170 25, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Mail Code 170-25, Pasadena, CA 91125 USA']"
d4870bab-308b-462e-ab6d-929546bac134,"Asimow, Paul",['Caltech'],Geochemistry of middle-late Mesozoic mafic intrusions in the eastern North China Craton: New insights on lithospheric thinning and decratonization,"['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
43f34808-d9eb-4235-9aae-e5d9d2423bb1,"Asimow, Paul. D.",['Caltech'],Equation of state of liquid bismuth and its melting curve from ultrasonic investigation at high pressure,"['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
d4f3086d-e870-4e5f-b4a3-9b57c41d7085,"Ma, Chi",['Caltech'],"Addibischoffite, Ca2Al6Al6O20, a new calcium aluminate mineral from the Acfer 214 CH carbonaceous chondrite: A new refractory phase from the solar nebula","['CALTECH, Dept Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd,M-C170-25, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 East Calif Blvd,170-25, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 East Calif Blvd, Pasadena, CA 91125 USA']"
cd3ef515-8b5a-48c6-b07d-68bc981f23bc,"Ma, Xiangcheng",['Caltech'],"Metal flows of the circumgalactic medium, and the metal budget in galactic haloes","['CALTECH, TAPIR, MC 350-17, Pasadena, CA 91125 USA', 'CALTECH, Dept Astron, TAPIR, Pasadena, CA 91125 USA', 'CALTECH, TAPIR 350-17, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, TAPIR, Pasadena, CA 91125 USA', 'CALTECH, TAPIR 350 17, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, TAPIR, MC 350 17, Pasadena, CA 91125 USA', 'CALTECH, TAPIR, Mailcode 350-17, Pasadena, CA 91125 USA', 'CALTECH, TAPIR 350-17,1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Cahill Ctr Astrophys, 1216 East Calif Blvd, Pasadena, CA 91125 USA']"
24cf6fee-2740-425a-a9ad-197ecbe0b50c,"Ma, James",['JPL'],Development of High Temperature Thermoelectric Device Technologies to Validated Materials Performance and Reliability for Advanced ThermoElectric Couple (ATEC) Program,"['CALTECH, Jet Prop Lab, Thermal Energy Convers Res & Adv Grp, 4800 Oak Grove Dr,M-S 277-207, Pasadena, CA 91109 USA']"
de5f7c2e-7226-41ff-ae54-a04e4fed5d6a,"Ma, Yuan",['Caltech'],EFFICIENT POWER GENERATION FROM VOCAL FOLDS VIBRATIONS FOR MEDICAL ELECTRONIC IMPLANTS,"['CALTECH, Dept Elect Engn, Pasadena, CA 91125 USA']"
b05765e3-6264-4b98-81bd-30a7f64f0ea3,"Ma, Jeremy",['JPL'],Supervised Remote Robot with Guided Autonomy and Teleoperation (SURROGATE): A Framework for Whole-Body Manipulation,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA']"
19acf637-8436-4f03-ab21-f0851d810dae,"Ma, Wen-Loong",['Caltech'],First Steps Towards Full Model Based Motion Planning and Control of Quadrupeds: A Hybrid Zero Dynamics Approach,"['CALTECH, Dept Mech & Civil Engn, Pasadena, CA 91125 USA', 'CALTECH, Dept Mech Engn, Pasadena, CA 91125 USA', 'CALTECH, Mech Engn, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA']"
e997d25e-d5d7-4335-ad7b-0784c9ec9f77,"Ma, Yiqiu",['Caltech'],Towards thermal noise free optomechanics,"['CALTECH, Theoret Astrophys 350 17, Pasadena, CA 91125 USA', 'CALTECH, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Theoret Astrophys, Pasadena, CA 91125 USA', 'CALTECH, Theoret Astrophys 350-17, Pasadena, CA 91125 USA']"
e58e537a-70a5-40c7-a8cc-1c861e8a7bc7,"Ma, Y.",['Caltech'],Search for the isotropic stochastic background using data from Advanced LIGO's second observing run,"['CALTECH, CaRT, Pasadena, CA 91125 USA', 'CALTECH CaRT, Pasadena, CA 91125 USA']"
b5c2ea89-0b19-49d5-a83e-d7e513ff8c03,"Ma, Linhao",['Caltech'],Angular momentum transport in massive stars and natal neutron star rotation rates,"['CALTECH, TAPIR, Mailcode 350-17, Pasadena, CA 91125 USA']"
081c1cbb-f002-4788-a77a-ed4923f3e8c2,"Ma, Xiang",['Caltech'],A flaxseed heteropolysaccharide stimulates immune responses and inhibits hepatitis B virus,"['CALTECH, Div Chem & Chem Engn, 1200 East Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, 1200E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Biol, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
c7f01773-b8ae-4fdb-8435-c9501aff9c71,"Ma, X.",['Caltech'],Predictions for the spatial distribution of the dust continuum emission in 1 < z < 5 star-forming galaxies,"['CALTECH, TAPIR, MC 350-17, Pasadena, CA 91125 USA']"
d91d1edd-8448-4393-b672-edafb3e66f28,"Ma, C.",['Caltech'],Ice-VII inclusions in diamonds: Evidence for aqueous fluid in Earth's deep mantle,"['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 E Calif Blvd M-C170-25, Pasadena, CA 91125 USA']"
190a0f56-27a9-4593-a9f7-48510e144c2e,"Ma, Sizheng",['Caltech'],Improved constraints on modified gravity with eccentric gravitational waves,"['CALTECH, Walter Burke Inst Theoret Phys, TAPIR, Pasadena, CA 91125 USA', 'CALTECH, TAPIR 350-17,1200 E Calif Blvd, Pasadena, CA 91125 USA']"
019f76f4-0149-467c-8684-7550f810ef70,"Ma, James M.",['JPL'],Mechanochemical synthesis and high temperature thermoelectric properties of calcium-doped lanthanum telluride La3-xCaxTe4,"['CALTECH, Jet Prop Lab, Thermal Energy Convers Technol, Pasadena, CA 91109 USA']"
0edbb65d-449a-4530-9301-918206728cd5,"Ma, Yiran",['Caltech'],Higher-mode ambient-noise Rayleigh waves in sedimentary basins,"['CALTECH, Seismol Lab, Pasadena, CA 91125 USA']"
b3fe0b2c-8e2d-4367-9273-ce1f00e4df7e,"Ma, Liang",['Caltech'],Indigenous Bacteria from the Gut Microbiota Regulate Host Serotonin Biosynthesis,"['CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
70482405-4ae9-490d-96b0-3bcbf27c285e,"Ma, Cheng",['Caltech'],Single-impulse panoramic photoacoustic computed tomography of small-animal whole-body dynamics at high spatiotemporal resolution,"['CALTECH, Dept Elect Engn, 1200 East Calif Blvd, Pasadena, CA 91125 USA']"
65c2ccc2-bd79-46d5-ba50-387dbe3d14a1,"Ma, Raymond R.",['JPL'],Modeling and Evaluation of Robust Whole-Hand Caging Manipulation,"['NASA, Jet Prop Lab, Pasadena, CA 91109 USA']"
39b75ed1-933b-43ff-bd8e-c945a0412335,"Hofgartner, J. D.",['JPL'],Evidence for Possible Clouds in Pluto's Present-day Atmosphere,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, 4800 Oak Grove Dr,MS 183-40, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
f360644f-3e2f-4ee5-812d-ba04e0ad9d0d,"Hofgartner, Jason D.",['JPL'],"Ongoing resurfacing of KBO Eris by volatile transport in local, collisional, sublimation atmosphere regime","['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
b3d4b24a-d1d8-41e5-890a-c80a485f5688,"Hassanzadeh, Jamshid",['Caltech'],Age revision of the Neotethyan arc migration into the southeast Urumieh-Dokhtar belt of Iran: Geochemistry and U-Pb zircon geochronology,"['CALTECH, Dept Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Mc 100-23,1200 E Calif Blvd, Pasadena, CA 91125 USA']"
3775c055-0eea-4c19-b508-754c7de24c77,"Hassanzadeh, J.",['Caltech'],"Geology, zircon geochronology, and petrogenesis of Sabalan volcano (northwestern Iran)","['CALTECH, Dept Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
a6322f66-e20a-4b44-9ee7-ec663e564ca1,"Morris, Mary",['JPL'],Determining Tropical Cyclone Surface Wind Speed Structure and Intensity with the CYGNSS Satellite Constellation,"['CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Microwave Instrument Sci Grp, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
43ae2835-1e00-4e2c-b53e-26c9634375d5,"Morris, Patrick W.",['Caltech'],"eta Carinae's Dusty Homunculus Nebula from Near-infrared to Submillimeter Wavelengths: Mass, Composition, and Evidence for Fading Opacity","['CALTECH, NASA, Herschel Sci Ctr, IPAC M-C 100-22, Pasadena, CA 91125 USA', 'CALTECH, IPAC, M-C 100-22, Pasadena, CA 91125 USA']"
b156f594-200a-4aca-a25f-e627a5ecae13,"Morris, Patrick",['Caltech'],Spectral Cube Visualisation and Explorer Tool from the Herschel Interactive Processing Environment (HIPE),"['CALTECH, IPAC, Pasadena, CA 91125 USA']"
9e9912aa-7867-441a-a2cc-533088f42552,"Morris, D. K.",['Caltech'],"The Liquidus Temperature for Methanol-Water Mixtures at High Pressure and Low Temperature, With Application to Titan","['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA']"
c510350d-9c33-411c-9c6a-3f736765529c,"Morris, P. W.",['Caltech'],Applications of machine-learning algorithms for infrared colour selection of Galactic Wolf-Rayet stars,"['CALTECH, IPAC, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, IPAC, M-C 100-22, Pasadena, CA 91125 USA']"
24635177-16ef-4fd2-b67d-3a3156d87441,"Morris, Mary G.",['JPL'],A New Paradigm in Earth Environmental Monitoring with the CYGNSS Small Satellite Constellation,"['CALTECH, Jet Prop Lab, Pasadena, CA USA']"
5f3f46e1-8421-47c0-af8a-3b43ac97a367,"Morris, P.",['Caltech'],Data processing pipeline for Herschel HIFI,"['CALTECH, IPAC, 1200 E Calif Blvd, Pasadena, CA 91125 USA', 'CALTECH, IPAC, Mail Code 100-22,1200 E Calif Blvd, Pasadena, CA 91125 USA']"
9c15be2f-7809-4eec-b317-7ea4c210ebb7,"Morris, Dylan M.",['Caltech'],Selective Permeability of Carboxysome Shell Pores to Anionic Molecules,"['CALTECH, Div Biol & Biol Engn, Pasadena, CA 91125 USA']"
48f3b117-3183-4b02-8f50-1677be30f0df,"Tanelli, Simone",['JPL'],Hail-Detection Algorithm for the GPM Core Observatory Satellite Sensors,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, NASA Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
62a3cc6d-6025-4d90-b4fa-8db9435df72b,"Tanelli, S.",['JPL'],Performance assessment of a triple-frequency spaceborne cloud-precipitation radar concept using a global cloud-resolving model,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
2ef1f97c-e50e-40d8-b584-d1ba3a8ece7d,"Posselt, Derek J.",['JPL'],Assessing CYGNSS's Potential to Observe Extratropical Fronts and Cyclones,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'NASA, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, M-S 233-304,4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, Pasadena, CA 91009 USA']"
aacb4137-c26e-4ef2-923f-86427bfa888d,"Posselt, Derek",['JPL'],THE GNSS-R CYGNSS MISSION: AN UPDATE,"['CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
6c91ba20-e44d-4931-8612-7dac538bd8bb,"Balasubramanian, Kunjithapatham",['JPL'],Enhanced atomic layer etching of native aluminum oxide for ultraviolet optical applications,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasasdena, CA 91125 USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91009 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91009 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
cbeb4f95-d6c6-49b0-976f-9d981b6629c5,"Balasubramanian, Bala",['JPL'],"Phase-induced amplitude apodization complex mask coronagraph mask fabrication, characterization, and modeling for WFIRST-AFTA","['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91016 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
c1da7605-6e13-4342-9fc9-148e72e8590c,"Balasubramanian, K.",['JPL'],Modeling non-scalar diffraction in the Princeton starshade testbed,"['CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
1f435e02-4a4d-4c84-acab-8b394b568d67,"Balasubramanian, Sreeram",['Caltech'],Akt-mediated phosphorylation controls the activity of the Y-box protein MSY3 in skeletal muscle,"['CALTECH, Div Biol, Pasadena, CA 91125 USA']"
fbafc629-17e8-40d3-ac64-596aaf5f0eab,"Huang, Yichen",['Caltech'],Out-of-time-ordered correlators in many-body localized systems,"['CALTECH, Dept Phys, Pasadena, CA 91125 USA', 'CALTECH, Inst Quantum Informat & Matter, Pasadena, CA 91125 USA']"
ba9113ba-fb6c-4305-8ee3-54d1697cc4a1,"Huang, Lei",['JPL'],Revisiting the iris effect of tropical cirrus clouds with TRMM and A-Train satellite data,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr,Mail Stop 183-701, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
f205f02b-1e2c-406e-8cad-8874fb6d57a2,"Huang, Chi-Chien Nelson",['JPL'],"Electromagnetic Compatibility Design, Implementation and Test of the SMAP Spacecraft to Meet Stringent L-Band Radiated Emissions Requirements","['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA']"
677891e5-7d5e-4273-b990-120805148727,"Huang, Yihe",['Caltech'],The potential for supershear earthquakes in damaged fault zones - theory and observations,"['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Seismol Lab, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Seismol Lab, Pasadena, CA 91125 USA']"
be492cac-ab72-4f56-97b5-deab1ca3960f,"Huang, Zhuangqun",['Caltech'],Gradient dopant profiling and spectral utilization of monolithic thin-film silicon photoelectrochemical tandem devices for solar water splitting,"['CALTECH, JCAP, Pasadena, CA 91125 USA', 'CALTECH, Joint Ctr Artificial Photosynth, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
d15b0f26-92d5-4091-b46d-8e9c1d586493,"Huang, Mong-Han",['JPL'],Coseismic deformation and triggered landslides of the 2016 M-w 6.2 Amatrice earthquake in Italy,"['CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, NASA, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA']"
6b638107-49b2-4d3f-a1b0-6a19dba5be14,"Huang, Yong",['Caltech'],Approximate Bayesian Computation by Subset Simulation using hierarchical state-space models,"['CALTECH, Div Engn & Appl Sci, Pasadena, CA 91125 USA']"
d014a181-9a21-451d-bd83-9bef83adbedf,"Huang, Thomas",['JPL'],Reconstructing Sessions from Data Discovery and Access Logs to Build a Semantic Knowledge Base for Improving Data Discovery,"['CALTECH, Jet Prop Lab, NASA, Pasadena, CA 91125 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, Jet Prop Lab, Pasadena, CA USA', 'CALTECH, Jet Prop Lab, Pasadena, CA 91125 USA', 'CALTECH, NASA Jet Prop Lab, Pasadena, CA 91109 USA', 'CALTECH, Jet Prop Lab, NASA, 4800 Oak Grove Dr, Pasadena, CA 91109 USA', 'CALTECH, NASA, Jet Prop Lab, Pasadena, CA 91109 USA']"
2ecdaf8f-80eb-4f56-8549-1607b553b3cf,"Huang, Audrey",['Caltech'],Asymmetric Enzymatic Synthesis of Allylic Amines: A Sigmatropic Rearrangement Strategy,"['CALTECH, Div Chem & Chem Engn, 1200 East Calif Blvd,MC 210-41, Pasadena, CA 91125 USA']"
18e7f0e4-1f3f-499e-ab0d-d3c36b5fba97,"Huang, Xiongyi",['Caltech'],Enzymatic assembly of carbon-carbon bonds via iron-catalysed sp(3) C-H functionalization,"['CALTECH, Div Chem & Chem Engn 210 41, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, 1200 East Calif Blvd,MC 210-41, Pasadena, CA 91125 USA', 'CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA']"
ac52daa3-291e-4f83-81ee-870edcf4d530,"Huang, Justin",['JPL'],Synthesizing Robot Manipulation Programs from a Single Observed Human Demonstration,"['Jet Prop Lab, Pasadena, CA 91109 USA']"
9e367c5a-eeb6-4ebc-bfb9-6b7e645560e7,"Huang, Zi-Yu",['Caltech'],DOUBLE-BALLOONED LOCAL DRUG DELIVERY CATHETER WITH BLOOD BYPASSING FUNCTION,"['CALTECH, Dept Med Engn, Pasadena, CA 91125 USA']"
d6ce8fd2-5d19-487b-9f96-38da1094aa65,"Huang, Yuanlong",['Caltech'],A note on flow behavior in axially-dispersed plug flow reactors with step input of tracer,"['CALTECH, Div Geol & Planetary Sci, Pasadena, CA 91125 USA', 'CALTECH, Dept Environm Sci & Engn, Pasadena, CA 91125 USA', 'CALTECH, Div Geol & Planetary Sci, 1200 East Calif Blvd, Pasadena, CA 91125 USA']"
f6b91583-eb3a-4e5e-941b-3320e389565b,"Huang, Wentao",['Caltech'],Communication Efficient Secret Sharing,"['CALTECH, Dept Elect Engn, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA']"
6b6c50e1-ee90-4761-b762-8ba8c0dfdc55,"Huang, Ting-Hao",['Caltech'],Monitoring cell-cell contacts in vivo in transgenic animals,"['CALTECH, Div Biol & Biol Engn, Div Biol & Biol Engn, Beckman Inst MC 139-74,1200 East Calif Blvd, Pasadena, CA 91125 USA']"
f31a695a-9964-479c-bbba-4d7fbaee9833,"Huang, Jing-Shun",['Caltech'],Quaternary Organic Solar Cells Enhanced by Cocrystalline Squaraines with Power Conversion Efficiencies > 10%,"['CALTECH, Thomas J Watson Labs Appl Phys, Pasadena, CA 91125 USA', 'CALTECH, Pasadena, CA 91125 USA']"
